geo_type,geography,age,category,year,value
Supervisory Union/School District,CENTRAL VERMONT SU,3,Social Emotional,2025,0.9592
Supervisory Union/School District,CHAMPLAIN VALLEY SD,3,Social Emotional,2025,0.9569
Supervisory Union/School District,COLCHESTER SD,3,Social Emotional,2025,0.9559
Supervisory Union/School District,ESSEX WESTFORD SD,3,Social Emotional,2025,0.9448
Supervisory Union/School District,FRANKLIN NORTHEAST SU,3,Social Emotional,2025,0.8571
Supervisory Union/School District,FRANKLIN WEST SU,3,Social Emotional,2025,0.9655
Supervisory Union/School District,GRAND ISLE SU,3,Social Emotional,2025,1
Supervisory Union/School District,GREATER RUTLAND COUNTY SU,3,Social Emotional,2025,0.9265
Supervisory Union/School District,HARTFORD SD,3,Social Emotional,2025,1
Supervisory Union/School District,HARWOOD UNIFIED UNION SUPERVISOR,3,Social Emotional,2025,1
Supervisory Union/School District,KINGDOM EAST SD,3,Social Emotional,2025,1
Supervisory Union/School District,LAMOILLE NORTH SU,3,Social Emotional,2025,0.962
Supervisory Union/School District,LAMOILLE SOUTH SU,3,Social Emotional,2025,0.907
Supervisory Union/School District,MAPLE RUN SD,3,Social Emotional,2025,0.949
Supervisory Union/School District,MILL RIVER UNIFIED UNION SUPERVI,3,Social Emotional,2025,0.84
Supervisory Union/School District,MILTON SD,3,Social Emotional,2025,0.9242
Supervisory Union/School District,MISSISQUOI VALLEY SCHOOL DISTRIC,3,Social Emotional,2025,0.9524
Supervisory Union/School District,MONTPELIER ROXBURY SD,3,Social Emotional,2025,1
Supervisory Union/School District,MOUNTAIN VIEWS SU,3,Social Emotional,2025,0.9688
Supervisory Union/School District,MT ABRAHAM UNIFIED SCHOOL DISTRI,3,Social Emotional,2025,0.9861
Supervisory Union/School District,MT MANSFIELD UNIFIED UNION SCHOO,3,Social Emotional,2025,0.9276
Supervisory Union/School District,NORTH COUNTRY SU,3,Social Emotional,2025,0.9043
Supervisory Union/School District,ORANGE EAST SU,3,Social Emotional,2025,0.9649
Supervisory Union/School District,ORANGE SOUTHWEST SD,3,Social Emotional,2025,0.9688
Supervisory Union/School District,ORLEANS CENTRAL SU,3,Social Emotional,2025,0.9583
Supervisory Union/School District,ORLEANS SOUTHWEST SU,3,Social Emotional,2025,0.9524
Supervisory Union/School District,RIVENDELL INTERSTATE SD,3,Social Emotional,2025,1
Supervisory Union/School District,RUTLAND CITY SD,3,Social Emotional,2025,0.7805
Supervisory Union/School District,RUTLAND NORTHEAST SU,3,Social Emotional,2025,0.8824
Supervisory Union/School District,SLATE VALLEY UUSD,3,Social Emotional,2025,0.9565
Supervisory Union/School District,SOUTH BURLINGTON SD,3,Social Emotional,2025,0.9259
Supervisory Union/School District,SOUTHWEST VERMONT SU,3,Social Emotional,2025,0.9538
Supervisory Union/School District,SPRINGFIELD SD,3,Social Emotional,2025,0.9818
Supervisory Union/School District,ST JOHNSBURY SD,3,Social Emotional,2025,0.9706
Supervisory Union/School District,TWO RIVERS SU,3,Social Emotional,2025,0.9677
Supervisory Union/School District,WASHINGTON CENTRAL SD,3,Social Emotional,2025,0.9437
Supervisory Union/School District,WHITE RIVER VALLEY SU,3,Social Emotional,2025,0.8939
Supervisory Union/School District,WINDHAM CENTRAL SU,3,Social Emotional,2025,0.9111
Supervisory Union/School District,WINDHAM NORTHEAST SU,3,Social Emotional,2025,0.9211
Supervisory Union/School District,WINDHAM SOUTHEAST SU,3,Social Emotional,2025,0.931
Supervisory Union/School District,WINDHAM SOUTHWEST SU,3,Social Emotional,2025,1
Supervisory Union/School District,WINDSOR SOUTHEAST SU,3,Social Emotional,2025,0.9623
Supervisory Union/School District,WINOOSKI SD,3,Social Emotional,2025,0.9524
State,Vermont,4,Literacy,2025,0.911
Supervisory Union/School District,ADDISON CENTRAL SD,4,Literacy,2025,0.8947
Supervisory Union/School District,ADDISON NORTHWEST SD,4,Literacy,2025,0.6765
Supervisory Union/School District,BARRE SD,4,Literacy,2025,0.9091
Supervisory Union/School District,BENNINGTON RUTLAND SU,4,Literacy,2025,0.9344
Supervisory Union/School District,BURLINGTON SD,4,Literacy,2025,0.9104
Supervisory Union/School District,CALEDONIA CENTRAL SU,4,Literacy,2025,0.96
Supervisory Union/School District,CENTRAL VERMONT SU,4,Literacy,2025,0.9038
Supervisory Union/School District,CHAMPLAIN VALLEY SD,4,Literacy,2025,0.9416
Supervisory Union/School District,COLCHESTER SD,4,Literacy,2025,0.8675
Supervisory Union/School District,ESSEX WESTFORD SD,4,Literacy,2025,0.9528
Supervisory Union/School District,FRANKLIN NORTHEAST SU,4,Literacy,2025,0.9375
Supervisory Union/School District,FRANKLIN WEST SU,4,Literacy,2025,0.8621
Supervisory Union/School District,GRAND ISLE SU,4,Literacy,2025,0.814
Supervisory Union/School District,GREATER RUTLAND COUNTY SU,4,Literacy,2025,0.9595
Supervisory Union/School District,HARTFORD SD,4,Literacy,2025,0.8958
Supervisory Union/School District,HARWOOD UNIFIED UNION SUPERVISOR,4,Literacy,2025,0.9588
Supervisory Union/School District,KINGDOM EAST SD,4,Literacy,2025,0.9434
Supervisory Union/School District,LAMOILLE NORTH SU,4,Literacy,2025,0.9333
Supervisory Union/School District,LAMOILLE SOUTH SU,4,Literacy,2025,0.9434
Supervisory Union/School District,LINCOLN SD,4,Literacy,2025,1
Supervisory Union/School District,MAPLE RUN SD,4,Literacy,2025,0.9691
Supervisory Union/School District,MILL RIVER UNIFIED UNION SUPERVI,4,Literacy,2025,0.9459
Supervisory Union/School District,MILTON SD,4,Literacy,2025,0.913
Supervisory Union/School District,MISSISQUOI VALLEY SCHOOL DISTRIC,4,Literacy,2025,0.8837
Supervisory Union/School District,MONTPELIER ROXBURY SD,4,Literacy,2025,0.8857
Supervisory Union/School District,MOUNTAIN VIEWS SU,4,Literacy,2025,1
Supervisory Union/School District,MT ABRAHAM UNIFIED SCHOOL DISTRI,4,Literacy,2025,0.9259
Supervisory Union/School District,MT MANSFIELD UNIFIED UNION SCHOO,4,Literacy,2025,0.958
Supervisory Union/School District,NORTH COUNTRY SU,4,Literacy,2025,0.9674
Supervisory Union/School District,ORANGE EAST SU,4,Literacy,2025,0.9091
Supervisory Union/School District,ORANGE SOUTHWEST SD,4,Literacy,2025,0.913
Supervisory Union/School District,ORLEANS CENTRAL SU,4,Literacy,2025,0.9149
Supervisory Union/School District,ORLEANS SOUTHWEST SU,4,Literacy,2025,0.9535
Supervisory Union/School District,RIVENDELL INTERSTATE SD,4,Literacy,2025,1
Supervisory Union/School District,RUTLAND CITY SD,4,Literacy,2025,0.8485
Supervisory Union/School District,RUTLAND NORTHEAST SU,4,Literacy,2025,0.8409
Supervisory Union/School District,SLATE VALLEY UUSD,4,Literacy,2025,0.8462
Supervisory Union/School District,SOUTH BURLINGTON SD,4,Literacy,2025,0.9825
Supervisory Union/School District,SOUTHWEST VERMONT SU,4,Literacy,2025,0.8358
Supervisory Union/School District,SPRINGFIELD SD,4,Literacy,2025,0.9118
Supervisory Union/School District,ST JOHNSBURY SD,4,Literacy,2025,0.8684
Supervisory Union/School District,TWO RIVERS SU,4,Literacy,2025,0.9444
Supervisory Union/School District,WASHINGTON CENTRAL SD,4,Literacy,2025,1
Supervisory Union/School District,WHITE RIVER VALLEY SU,4,Literacy,2025,0.9538
Supervisory Union/School District,WINDHAM CENTRAL SU,4,Literacy,2025,0.8276
Supervisory Union/School District,WINDHAM NORTHEAST SU,4,Literacy,2025,0.8864
Supervisory Union/School District,WINDHAM SOUTHEAST SU,4,Literacy,2025,0.8817
Supervisory Union/School District,WINDHAM SOUTHWEST SU,4,Literacy,2025,0.9677
Supervisory Union/School District,WINDSOR SOUTHEAST SU,4,Literacy,2025,0.8788
Supervisory Union/School District,WINOOSKI SD,4,Literacy,2025,0.8947
State,Vermont,4,Math,2025,0.8574
Supervisory Union/School District,ADDISON CENTRAL SD,4,Math,2025,0.8596
Supervisory Union/School District,ADDISON NORTHWEST SD,4,Math,2025,0.6471
Supervisory Union/School District,BARRE SD,4,Math,2025,0.8523
Supervisory Union/School District,BENNINGTON RUTLAND SU,4,Math,2025,0.8525
Supervisory Union/School District,BURLINGTON SD,4,Math,2025,0.8507
Supervisory Union/School District,CALEDONIA CENTRAL SU,4,Math,2025,0.88
Supervisory Union/School District,CENTRAL VERMONT SU,4,Math,2025,0.8269
Supervisory Union/School District,CHAMPLAIN VALLEY SD,4,Math,2025,0.8831
Supervisory Union/School District,COLCHESTER SD,4,Math,2025,0.8313
Supervisory Union/School District,ESSEX WESTFORD SD,4,Math,2025,0.8962
Supervisory Union/School District,FRANKLIN NORTHEAST SU,4,Math,2025,0.9271
Supervisory Union/School District,FRANKLIN WEST SU,4,Math,2025,0.7931
Supervisory Union/School District,GRAND ISLE SU,4,Math,2025,0.814
Supervisory Union/School District,GREATER RUTLAND COUNTY SU,4,Math,2025,0.9595
Supervisory Union/School District,HARTFORD SD,4,Math,2025,0.875
Supervisory Union/School District,HARWOOD UNIFIED UNION SUPERVISOR,4,Math,2025,0.9175
Supervisory Union/School District,KINGDOM EAST SD,4,Math,2025,0.9245
Supervisory Union/School District,LAMOILLE NORTH SU,4,Math,2025,0.8833
Supervisory Union/School District,LAMOILLE SOUTH SU,4,Math,2025,0.8868
Supervisory Union/School District,LINCOLN SD,4,Math,2025,1
Supervisory Union/School District,MAPLE RUN SD,4,Math,2025,0.9072
Supervisory Union/School District,MILL RIVER UNIFIED UNION SUPERVI,4,Math,2025,0.7297
Supervisory Union/School District,MILTON SD,4,Math,2025,0.8261
Supervisory Union/School District,MISSISQUOI VALLEY SCHOOL DISTRIC,4,Math,2025,0.7907
Supervisory Union/School District,MONTPELIER ROXBURY SD,4,Math,2025,0.8286
Supervisory Union/School District,MOUNTAIN VIEWS SU,4,Math,2025,0.9333
Supervisory Union/School District,MT ABRAHAM UNIFIED SCHOOL DISTRI,4,Math,2025,0.9074
Supervisory Union/School District,MT MANSFIELD UNIFIED UNION SCHOO,4,Math,2025,0.8992
Supervisory Union/School District,NORTH COUNTRY SU,4,Math,2025,0.9022
Supervisory Union/School District,ORANGE EAST SU,4,Math,2025,0.8545
Supervisory Union/School District,ORANGE SOUTHWEST SD,4,Math,2025,0.8261
Supervisory Union/School District,ORLEANS CENTRAL SU,4,Math,2025,0.7872
Supervisory Union/School District,ORLEANS SOUTHWEST SU,4,Math,2025,0.9302
Supervisory Union/School District,RIVENDELL INTERSTATE SD,4,Math,2025,1
Supervisory Union/School District,RUTLAND CITY SD,4,Math,2025,0.7273
Supervisory Union/School District,RUTLAND NORTHEAST SU,4,Math,2025,0.8409
Supervisory Union/School District,SLATE VALLEY UUSD,4,Math,2025,0.8974
Supervisory Union/School District,SOUTH BURLINGTON SD,4,Math,2025,0.9386
Supervisory Union/School District,SOUTHWEST VERMONT SU,4,Math,2025,0.7761
Supervisory Union/School District,SPRINGFIELD SD,4,Math,2025,0.7353
Supervisory Union/School District,ST JOHNSBURY SD,4,Math,2025,0.8158
Supervisory Union/School District,TWO RIVERS SU,4,Math,2025,0.8333
Supervisory Union/School District,WASHINGTON CENTRAL SD,4,Math,2025,0.9355
Supervisory Union/School District,WHITE RIVER VALLEY SU,4,Math,2025,0.9231
Supervisory Union/School District,WINDHAM CENTRAL SU,4,Math,2025,0.8621
Supervisory Union/School District,WINDHAM NORTHEAST SU,4,Math,2025,0.8636
Supervisory Union/School District,WINDHAM SOUTHEAST SU,4,Math,2025,0.8495
Supervisory Union/School District,WINDHAM SOUTHWEST SU,4,Math,2025,0.9355
Supervisory Union/School District,WINDSOR SOUTHEAST SU,4,Math,2025,0.8788
Supervisory Union/School District,WINOOSKI SD,4,Math,2025,0.8158
State,Vermont,4,Social Emotional,2025,0.8693
Supervisory Union/School District,ADDISON CENTRAL SD,4,Social Emotional,2025,0.8246
Supervisory Union/School District,ADDISON NORTHWEST SD,4,Social Emotional,2025,0.7059
Supervisory Union/School District,BARRE SD,4,Social Emotional,2025,0.8864
Supervisory Union/School District,BENNINGTON RUTLAND SU,4,Social Emotional,2025,0.918
Supervisory Union/School District,BURLINGTON SD,4,Social Emotional,2025,0.8955
Supervisory Union/School District,CALEDONIA CENTRAL SU,4,Social Emotional,2025,0.9067
Supervisory Union/School District,CENTRAL VERMONT SU,4,Social Emotional,2025,0.8654
Supervisory Union/School District,CHAMPLAIN VALLEY SD,4,Social Emotional,2025,0.9026
Supervisory Union/School District,COLCHESTER SD,4,Social Emotional,2025,0.8434
Supervisory Union/School District,ESSEX WESTFORD SD,4,Social Emotional,2025,0.9151
Supervisory Union/School District,FRANKLIN NORTHEAST SU,4,Social Emotional,2025,0.8125
Supervisory Union/School District,FRANKLIN WEST SU,4,Social Emotional,2025,0.8736
Supervisory Union/School District,GRAND ISLE SU,4,Social Emotional,2025,0.8372
Supervisory Union/School District,GREATER RUTLAND COUNTY SU,4,Social Emotional,2025,0.9189
Supervisory Union/School District,HARTFORD SD,4,Social Emotional,2025,0.8125
Supervisory Union/School District,HARWOOD UNIFIED UNION SUPERVISOR,4,Social Emotional,2025,0.9278
Supervisory Union/School District,KINGDOM EAST SD,4,Social Emotional,2025,0.8868
Supervisory Union/School District,LAMOILLE NORTH SU,4,Social Emotional,2025,0.9167
Supervisory Union/School District,LAMOILLE SOUTH SU,4,Social Emotional,2025,0.9245
Supervisory Union/School District,LINCOLN SD,4,Social Emotional,2025,0.8
Supervisory Union/School District,MAPLE RUN SD,4,Social Emotional,2025,0.8763
Supervisory Union/School District,MILL RIVER UNIFIED UNION SUPERVI,4,Social Emotional,2025,0.8919
Supervisory Union/School District,MILTON SD,4,Social Emotional,2025,0.8696
Supervisory Union/School District,MISSISQUOI VALLEY SCHOOL DISTRIC,4,Social Emotional,2025,0.7674
Supervisory Union/School District,MONTPELIER ROXBURY SD,4,Social Emotional,2025,0.8857
Supervisory Union/School District,MOUNTAIN VIEWS SU,4,Social Emotional,2025,0.9333
Supervisory Union/School District,MT ABRAHAM UNIFIED SCHOOL DISTRI,4,Social Emotional,2025,0.8889
Supervisory Union/School District,MT MANSFIELD UNIFIED UNION SCHOO,4,Social Emotional,2025,0.9244
Supervisory Union/School District,NORTH COUNTRY SU,4,Social Emotional,2025,0.9565
Supervisory Union/School District,ORANGE EAST SU,4,Social Emotional,2025,0.8909
Supervisory Union/School District,ORANGE SOUTHWEST SD,4,Social Emotional,2025,0.6957
Supervisory Union/School District,ORLEANS CENTRAL SU,4,Social Emotional,2025,0.9149
Supervisory Union/School District,ORLEANS SOUTHWEST SU,4,Social Emotional,2025,0.9302
Supervisory Union/School District,RIVENDELL INTERSTATE SD,4,Social Emotional,2025,1
Supervisory Union/School District,RUTLAND CITY SD,4,Social Emotional,2025,0.9091
Supervisory Union/School District,RUTLAND NORTHEAST SU,4,Social Emotional,2025,0.7273
Supervisory Union/School District,SLATE VALLEY UUSD,4,Social Emotional,2025,0.8718
Supervisory Union/School District,SOUTH BURLINGTON SD,4,Social Emotional,2025,0.9649
Supervisory Union/School District,SOUTHWEST VERMONT SU,4,Social Emotional,2025,0.8881
Supervisory Union/School District,SPRINGFIELD SD,4,Social Emotional,2025,0.8235
Supervisory Union/School District,ST JOHNSBURY SD,4,Social Emotional,2025,0.7105
Supervisory Union/School District,TWO RIVERS SU,4,Social Emotional,2025,0.8611
Supervisory Union/School District,WASHINGTON CENTRAL SD,4,Social Emotional,2025,1
Supervisory Union/School District,WHITE RIVER VALLEY SU,4,Social Emotional,2025,0.9077
Supervisory Union/School District,WINDHAM CENTRAL SU,4,Social Emotional,2025,0.931
Supervisory Union/School District,WINDHAM NORTHEAST SU,4,Social Emotional,2025,0.7955
Supervisory Union/School District,WINDHAM SOUTHEAST SU,4,Social Emotional,2025,0.828
Supervisory Union/School District,WINDHAM SOUTHWEST SU,4,Social Emotional,2025,0.871
Supervisory Union/School District,WINDSOR SOUTHEAST SU,4,Social Emotional,2025,0.7273
Supervisory Union/School District,WINOOSKI SD,4,Social Emotional,2025,0.7632
